Ref.Sig.R2	Ref.Sig.R4	Ref.Sig.R6a	Ref.Sig.R1	Ref.Sig.R7	Ref.Sig.R5	Ref.Sig.R6b	Ref.Sig.R8	Ref.Sig.R3	Ref.Sig.R9	Ref.Sig.R10	Ref.Sig.R11	Ref.Sig.R12	Ref.Sig.R13	Ref.Sig.R14	Ref.Sig.R15	Ref.Sig.R16	Ref.Sig.R17	Ref.Sig.R18	Ref.Sig.R19	Ref.Sig.R20	unassigned
A2QQ_fuzzy_called_somatic	53.830540420947	15.3106408192296	14.6087797203167	0	0	0	0	0	16.7998628724456	130.689593752518	0	0	0	0	0	0	0	0	0	0	0	14.7605824145426
A2QS_fuzzy_called_somatic	621.330276939433	858.363134909114	152.414587709526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	286.073125944925	0	0	159.818874497002
A2RE_fuzzy_called_somatic	36.6875619361142	0	0	0	0	0	0	250.810462723356	25.3773213792509	137.124653657374	0	0	0	0	0	0	0	0	0	0	0	3.03904016618617e-07
A2RL_fuzzy_called_somatic	103.083688067288	0	0	0	0	0	0	0	18.526687500075	167.01310271928	0	0	0	0	0	0	0	0	0	0	0	2.37652171335662
A2RM_fuzzy_called_somatic	67.6710810361266	0	0	0	0	0	0	0	76.2523701413839	157.916619771967	0	0	0	0	0	0	0	0	0	0	0	81.1599290505222
A3A6_fuzzy_called_somatic	50.4934350367244	0	0	0	0	0	0	0	20.9909673773503	137.976759736015	0	0	0	0	0	0	0	0	0	0	0	0.538837849909953
A3A7_fuzzy_called_somatic	104.789951787533	0	0	20.0358385779257	0	40.1139560776353	0	0	0	131.555441785957	0	0	0	0	0	0	0	0	0	0	0	44.5048117709488
A3A8_fuzzy_called_somatic	66.3994966356084	0	34.2444548040598	0	0	0	0	0	0	144.140813688711	0	0	0	0	0	0	0	0	0	0	0	32.2152348716208
A3A9_fuzzy_called_somatic	53.1712441694794	0	0	0	0	0	0	0	0	154.076305867209	0	69.1221626938133	0	0	0	0	0	0	0	0	0	21.6302872694983
A3AL_fuzzy_called_somatic	48.6030971298263	0	0	0	0	0	0	0	15.0393949998089	143.473132137116	0	0	0	0	0	0	0	0	0	0	0	5.8843757332487
A3AQ_fuzzy_called_somatic	41.6835294910798	0	0	0	0	0	0	0	20.6405916732138	148.675878247022	0	0	0	0	0	0	0	0	0	0	0	5.88684201829892e-07
A3CK_fuzzy_called_somatic	51.6857740325568	0	0	0	0	0	0	0	18.5834720063668	135.098414076308	0	0	0	0	0	0	0	0	0	0	0	4.63233988476816
A3CV_fuzzy_called_somatic	54.285619413632	0	0	0	0	0	0	0	29.2544912399766	131.97158834805	0	0	0	0	0	0	0	0	0	0	0	3.488300998341
A3CX_fuzzy_called_somatic	51.8719186815588	0	0	0	0	0	0	0	14.9157304906957	129.378977555153	0	0	0	0	0	0	0	0	0	0	0	4.83337327259289
A3DV_fuzzy_called_somatic	45.2982908371202	0	0	0	0	0	0	0	18.0281719886338	127.656129457897	0	0	0	0	0	0	0	0	0	0	0	4.01740771634906
A3EE_fuzzy_called_somatic	49.7002254325635	0	0	0	0	0	0	0	22.945196906705	138.734807671467	0	0	0	0	0	0	0	0	0	0	0	1.6197699892644
A3ES_fuzzy_called_somatic	73.4212039958491	0	0	0	0	16.6621834423436	0	0	20.1356610133564	146.403862683463	0	0	0	0	0	0	0	0	0	0	14.9809373403571	14.3961515246309
A3F3_fuzzy_called_somatic	147.155752431856	0	0	0	0	0	0	0	18.4890067635654	144.492126915173	0	0	0	0	0	0	0	0	0	0	0	20.8631138894058
A3F5_fuzzy_called_somatic	82.499494905469	0	0	0	0	44.6902387281081	0	0	18.704659077325	142.464410716749	0	0	0	0	0	0	0	0	0	0	30.3934064377744	54.2477901345743
A3F8_fuzzy_called_somatic	70.5779297272135	0	0	0	0	0	0	0	27.5642168307922	133.878162813156	0	0	0	0	0	0	0	0	0	0	0	13.9796906288379
A3FL_fuzzy_called_somatic	52.5510537363831	0	0	0	0	0	0	0	13.8607374913286	138.554272022485	0	0	0	0	0	0	0	0	0	0	0	7.03393674980379
A3FQ_fuzzy_called_somatic	39.0923053407491	0	0	0	0	0	0	0	20.567791861736	143.17712530404	0	0	0	0	0	0	0	0	0	0	0	4.16277749347518
A3FR_fuzzy_called_somatic	51.4934804334902	0	0	0	0	0	0	0	20.2236112299133	141.912244942674	0	0	0	0	0	0	0	0	0	0	0	5.37066339392294
A3H1_fuzzy_called_somatic	80.0961229511035	0	0	0	0	0	0	0	23.3767283934256	142.729883485085	0	0	0	0	0	0	0	0	0	0	0	3.79726517038617
A3I0_fuzzy_called_somatic	93.190912264597	0	0	0	0	0	0	0	0	131.93497418428	0	0	0	0	0	0	0	0	0	0	0	19.8741135511233
A3I1_fuzzy_called_somatic	86.6500785283746	0	0	0	0	0	0	0	17.0621529346551	141.287769235708	0	0	0	0	0	0	0	0	0	0	0	-6.98737409265959e-07
A3IL_fuzzy_called_somatic	45.2655352405472	0	0	0	0	0	0	0	22.3320651477729	158.4687342211	0	0	0	0	0	0	0	0	0	0	0	11.9336653905801
A3J5_fuzzy_called_somatic	51.9417276326596	0	0	0	0	0	0	0	31.885161373466	147.991462603197	0	0	0	0	0	0	0	0	0	0	0	3.18164839067768
A3JI_fuzzy_called_somatic	52.7174187189068	0	0	0	0	0	76.4581682305966	0	20.2187347607531	130.312608351475	0	0	0	0	0	0	0	18.6318546406026	0	0	0	9.66121529766554
A3K7_fuzzy_called_somatic	168.281148328542	0	40.3085958175719	0	0	0	44.3462015366958	0	48.0847157801892	164.688602548524	0	0	0	0	0	0	0	0	0	0	33.1097780405962	47.1809579478809
A3KA_fuzzy_called_somatic	232.581238422488	0	0	0	0	0	0	0	0	161.783858755754	0	108.022025720633	0	0	0	0	0	0	0	0	0	50.6128771011261
A3KC_fuzzy_called_somatic	55.6499474859347	24.4257433917612	0	0	0	0	44.968360918828	0	20.3255255254236	149.18952460059	0	0	0	0	0	0	0	0	0	0	0	28.4408980774627
A3KN_fuzzy_called_somatic	57.6782327677117	0	0	0	0	0	0	0	28.7362436510349	154.879939800158	0	0	0	0	0	0	0	0	0	0	0	17.7055837810954
A3LS_fuzzy_called_somatic	0	863.524227265876	569.318881154994	0	0	0	0	0	0	132.510671572543	0	0	0	0	0	0	0	0	0	0	0	94.6462200065871
A3LT_fuzzy_called_somatic	150.095593771242	338.335041585876	127.718474560673	0	0	0	100.805395993629	0	0	138.143911244285	0	0	0	0	0	0	0	0	0	0	0	7.90158284429549
A3LU_fuzzy_called_somatic	0	362.8444928015	85.3419509195387	0	0	0	99.2069141831337	0	0	132.161656913785	0	0	0	0	0	0	0	0	91.862020714621	0	0	38.5829644674211
A3LW_fuzzy_called_somatic	133.552051643381	219.362270864837	104.306692720715	0	0	0	60.4987789326145	0	0	128.600310282117	0	0	0	0	0	0	0	0	0	0	0	26.6798955563355
A3LY_fuzzy_called_somatic	344.56786471764	512.663231358837	94.5813557734913	0	0	0	0	0	0	127.501495975453	0	70.4566715779546	0	0	0	0	0	0	0	0	0	80.2293805966237
A3M1_fuzzy_called_somatic	473.113481291188	484.179834832746	627.165875047682	0	0	0	121.87491910667	0	0	121.176824915325	0	185.267018950153	0	0	0	0	0	0	0	0	0	8.22204585623558
A3M4_fuzzy_called_somatic	99.4768136612537	0	0	0	0	0	0	0	16.0510041575044	141.90728201267	0	0	0	0	0	0	0	0	0	0	0	11.5649001685717
A3M5_fuzzy_called_somatic	167.601149621753	0	0	33.3390079328442	0	20.7575962948849	0	0	0	128.007285974978	0	0	0	0	21.5463481658467	0	0	0	0	0	0	17.7486120096935
A3MF_fuzzy_called_somatic	29.5086946072223	0	0	0	0	0	0	0	17.0204213484876	137.751796517019	0	0	0	0	0	0	0	0	0	0	0	3.71908752727109
A3MO_fuzzy_called_somatic	98.1292199421806	45.2268442763374	60.7362923279724	0	0	0	0	0	0	147.350704906397	0	0	0	0	0	0	0	0	0	0	0	35.556938547113
A3MY_fuzzy_called_somatic	55.0328739000145	0	0	0	0	0	0	0	27.1020647741433	140.038942267078	0	0	0	0	0	0	0	0	0	0	0	1.82611905876402
A3N5_fuzzy_called_somatic	69.4638856688886	0	0	0	0	0	0	0	14.7682868948376	148.894220214716	0	0	0	0	0	0	0	24.8996844402015	0	0	0	5.97392278135629
A3N6_fuzzy_called_somatic	56.2645452424147	0	0	0	27.6268344316493	0	0	0	31.3859957781969	176.508140100395	0	0	0	0	0	0	0	0	0	0	0	10.214484447344
A3NJ_fuzzy_called_somatic	80.7864844119908	0	0	0	0	0	0	0	21.6081252647499	142.453740679604	0	0	0	0	0	0	0	0	0	0	0	4.15164964365579
A3PD_fuzzy_called_somatic	27.332621150417	0	0	0	0	0	0	0	27.3547621706941	126.325237684581	0	0	0	0	0	0	0	0	0	0	0	1.98737899430773
A3PH_fuzzy_called_somatic	27.8735275753599	0	0	0	0	0	0	0	23.4329189330511	138.441788432603	0	0	0	0	0	0	0	0	21.3622109716269	0	0	22.8895540873588
A3PJ_fuzzy_called_somatic	48.503294529244	0	0	0	0	0	0	0	24.8290370772749	155.721386423585	0	0	0	0	0	0	0	0	0	17.4508483896713	0	53.4954335802246
A3PN_fuzzy_called_somatic	66.0202390524647	0	0	0	0	0	0	0	0	126.62636946519	0	0	0	0	0	0	0	0	0	0	0	17.3533914823452
A3R2_fuzzy_called_somatic	67.1089994946534	0	0	0	0	0	0	0	22.5393463354999	125.907363793633	0	0	0	0	0	0	0	0	0	0	0	4.44429037621325
A3R3_fuzzy_called_somatic	50.9819109404035	0	0	0	0	0	0	0	16.7229466217732	139.479771822735	0	0	0	0	0	0	0	0	0	0	0	2.81537061508831
A3RE_fuzzy_called_somatic	142.826274660288	0	0	0	35.6406920910162	0	0	0	42.0798138210788	179.604834087881	0	0	0	0	0	0	0	0	0	0	0	23.8483853397361
A3RK_fuzzy_called_somatic	46.4189144733303	0	0	0	0	0	0	0	17.0277173385781	129.857514779272	0	0	0	0	0	0	0	0	0	0	0	5.69585340881983
A3S3_fuzzy_called_somatic	60.7730716548634	0	0	0	0	0	0	0	0	145.629016330548	0	0	0	0	0	0	0	0	0	0	0	20.5979120145884
A3SD_fuzzy_called_somatic	58.4499078459911	0	0	0	0	0	0	0	25.3204627574896	141.8966974335	0	0	0	0	0	0	0	0	0	0	0	3.33293196301983
A3SE_fuzzy_called_somatic	38.3570567830354	0	0	0	0	0	0	0	29.3175354180755	164.619723024396	0	0	0	0	0	0	0	0	0	0	0	1.70568477449274
A3T0_fuzzy_called_somatic	65.1652103569468	0	0	0	0	0	0	0	17.0442736252851	140.423431711451	0	0	0	0	0	0	0	0	0	0	0	2.36708430631734
A3T9_fuzzy_called_somatic	78.2484226680572	0	0	0	0	0	0	0	14.3584118998937	159.545600796748	0	0	0	0	0	0	0	0	0	0	0	6.8475646353009
A3TB_fuzzy_called_somatic	38.493846140526	0	0	0	0	0	0	0	16.6728431461375	137.741702198521	0	0	0	0	0	0	0	0	0	0	0	2.09160851481533
A3U0_fuzzy_called_somatic	0	0	0	0	0	0	67.9967530892585	0	607.409622931586	169.173860252361	0	0	0	0	171.270662863798	0	0	0	0	0	0	145.149100862996
A3U5_fuzzy_called_somatic	212.402062364256	155.871786453208	321.945590114551	0	0	0	56.4190904848005	0	0	144.95789112583	0	0	0	0	0	0	0	0	0	0	0	96.4035794573543
A3U6_fuzzy_called_somatic	64.6014550370335	191.09240278227	0	0	0	0	26.4350676996934	0	26.2364111445508	135.249090041547	0	0	0	0	0	0	0	0	47.8110457578269	0	0	6.57452753707929
A3U7_fuzzy_called_somatic	287.957298376868	30.2564990018378	0	0	0	0	0	0	0	158.731372168058	0	0	0	0	0	0	0	0	0	0	0	33.0548304532359
A3U8_fuzzy_called_somatic	73.8605840966438	0	0	0	0	0	0	0	35.5456186000859	146.792924569691	0	0	0	0	0	0	0	0	0	0	0	2.80087273357879
A3US_fuzzy_called_somatic	53.3300115098641	0	0	0	0	0	0	0	23.5407146172335	127.048847981557	0	0	0	0	0	0	0	0	0	0	0	3.08042589134504
A3XL_fuzzy_called_somatic	217.012513856364	0	0	0	0	0	0	0	495.619056151671	166.696925313446	0	0	0	0	0	0	0	0	0	0	0	0.671504678518659
A3XX_fuzzy_called_somatic	89.8725972262992	0	0	0	0	0	0	0	19.103847501842	159.033681370688	0	0	38.53061056467	0	0	0	0	0	0	0	0	19.4592633365011
A3Y0_fuzzy_called_somatic	83.2463780856664	0	0	0	0	358.964648249248	0	0	0	138.725575388443	0	0	0	0	0	0	0	0	0	0	0	0.0633982766419194
A3YB_fuzzy_called_somatic	98.7480627091375	25.5017960678203	0	0	0	158.06865827662	0	0	0	82.1384600387406	0	0	0	0	0	0	0	0	0	0	0	21.5430229076812
A40X_fuzzy_called_somatic	53.4355741946685	0	0	0	0	0	0	0	0	142.693012842326	0	0	0	0	0	0	0	0	0	0	0	6.87141296300578
A40Y_fuzzy_called_somatic	58.2300825475115	0	0	0	0	0	0	0	19.7707698790504	149.99914743743	0	0	0	0	0	0	0	0	0	0	0	1.3600850934381e-07
A416_fuzzy_called_somatic	60.3479843916142	0	0	0	0	0	0	0	25.2112844544872	160.536683479084	0	0	0	0	0	0	0	0	0	0	0	1.90404767481448
A418_fuzzy_called_somatic	54.6541502731679	0	0	0	0	0	0	0	25.2717514484901	147.47225431591	0	0	0	0	0	0	0	0	0	0	0	3.60184396243221
A43Z_fuzzy_called_somatic	176.690846935755	0	0	0	0	0	0	93.5906085880837	29.488206891743	140.5670154624	0	0	0	0	0	0	0	0	0	0	0	73.6633221220187
A44B_fuzzy_called_somatic	95.6415123592971	0	0	0	0	0	0	0	0	139.362164830434	0	0	0	0	0	0	0	0	0	0	0	21.9963228102685
A459_fuzzy_called_somatic	51.1997183298483	0	114.847541112884	0	0	0	0	0	37.5869395679168	170.197790115015	0	34.7989753030573	0	0	0	0	0	0	0	0	0	10.3690355712789
A45K_fuzzy_called_somatic	56.384915445482	0	0	0	0	0	0	0	21.6756546395358	139.431735239484	0	0	0	0	0	0	0	0	0	0	0	3.50769467549867
A47M_fuzzy_called_somatic	42.4360390968989	0	0	0	0	0	0	0	14.2463739844875	134.533015318261	0	0	0	0	0	0	0	0	0	0	0	5.78457160035214
A47N_fuzzy_called_somatic	39.7064460403696	0	0	0	0	0	0	0	13.6519670576266	117.297059902996	0	0	0	0	0	0	0	0	0	0	0	3.34452699900763
A47O_fuzzy_called_somatic	57.2470080316867	0	0	0	0	0	0	0	13.9845207826728	126.768471279607	0	0	0	0	0	0	0	0	0	0	0	-9.39664630550396e-08
A47R_fuzzy_called_somatic	101.996448186465	0	0	0	0	0	0	0	0	139.888333522089	0	0	0	0	0	0	0	0	0	0	0	15.1152182914461
A48D_fuzzy_called_somatic	70.5415442537064	0	0	0	0	0	0	0	0	147.351613150941	0	0	0	0	0	0	0	0	0	0	0	8.1068425953531
A48G_fuzzy_called_somatic	141.286435062471	0	0	0	0	0	0	0	23.5468272994056	149.306580806085	0	33.4220275000303	0	0	0	0	0	0	0	0	0	47.4381293320077
A495_fuzzy_called_somatic	134.938414439407	0	0	45.9311993364818	0	0	0	0	109.744506141206	131.37124226904	0	0	0	0	0	0	0	0	0	0	0	17.0146378138644
A496_fuzzy_called_somatic	48.5460598004596	0	0	237.091545123399	0	0	0	0	0	139.414765167277	0	0	0	0	0	0	0	0	0	0	0	8.94762990886443
A49L_fuzzy_called_somatic	47.7683293070425	0	0	0	0	439.673266804387	0	0	0	0	0	0	0	0	32.9555707111652	0	0	0	0	0	0	18.6028331774054
A49M_fuzzy_called_somatic	57.1540676146869	0	0	0	0	54.9274738439205	0	0	34.9854492794237	136.949278261489	0	0	0	0	0	0	0	0	0	0	0	5.9837310004794
A49Y_fuzzy_called_somatic	161.713192894176	0	0	0	0	0	0	0	0	117.650976053604	0	0	0	0	0	0	0	0	0	0	0	8.63583105221932
A4A1_fuzzy_called_somatic	34.7833092868203	0	0	28.7515698915291	0	183.402066862253	0	0	42.4750609596525	74.2946086691725	0	0	0	0	0	0	0	0	0	0	0	20.2933843305728
A4A4_fuzzy_called_somatic	113.341743962967	0	0	0	0	38.644126571877	0	0	0	95.8186922515699	0	0	0	0	0	0	0	0	0	0	0	14.1954372135862
A4AJ_fuzzy_called_somatic	74.8974532647091	0	0	0	0	0	0	0	20.1967738564708	145.970368190598	0	0	0	0	0	0	0	0	0	0	0	13.9354046882215
A4EI_fuzzy_called_somatic	67.0075125533942	0	0	0	0	0	0	0	18.3763039963455	133.436885088268	0	0	0	0	0	0	0	0	0	0	0	12.1792983619919
A4EK_fuzzy_called_somatic	62.9370437322758	0	0	0	0	0	0	0	24.3251753168238	137.299964048073	0	0	0	0	0	0	0	0	0	0	0	2.43781690282788
A4EM_fuzzy_called_somatic	45.6333225878297	0	0	0	0	0	0	0	16.0887970967431	129.431493967574	0	0	0	0	0	0	0	0	0	0	0	1.84638634785293
A4ET_fuzzy_called_somatic	56.7658540147642	0	0	0	0	0	0	0	18.0489748880925	125.998462999055	0	0	0	0	0	0	0	0	0	0	0	2.18670809808782
A4G6_fuzzy_called_somatic	63.1216481444981	0	0	0	0	0	0	0	20.5299102649231	152.488945060494	0	0	0	0	0	0	0	0	0	0	0	24.8594965300846
A4H0_fuzzy_called_somatic	39.8365359619046	0	0	0	17.8393587177209	68.1585846975544	0	0	28.0615830183508	120.346030521867	0	0	0	0	0	0	0	0	0	0	0	23.7579070826024
A4IH_fuzzy_called_somatic	39.1141628596279	0	0	0	0	0	0	0	27.7831575210507	156.504374714754	0	0	0	0	0	0	0	0	0	0	0	9.5983049045669
A4J4_fuzzy_called_somatic	72.7199388611519	0	0	0	0	0	0	0	12.8189631568028	131.208283435807	0	0	0	0	0	0	0	0	0	0	0	23.2528145462385
A4K6_fuzzy_called_somatic	52.8700728543658	0	0	0	0	0	0	0	20.300853660923	137.365992916146	0	0	0	0	0	0	0	0	0	0	0	3.4630805685652
A4KN_fuzzy_called_somatic	66.5968019408942	0	0	0	0	0	0	0	24.4658897222301	145.404354437252	0	0	0	0	0	0	0	0	0	0	0	0.53295389962409
A4MT_fuzzy_called_somatic	114.417995730567	0	0	0	0	0	0	0	0	129.168363896343	0	0	0	0	0	0	0	0	0	0	0	6.41364037309074
A4NA_fuzzy_called_somatic	49.3528402858209	0	0	54.9275090475786	0	0	0	0	35.6411312218928	159.070689949957	0	0	0	0	0	0	0	0	0	0	0	8.00782949475047
A4NB_fuzzy_called_somatic	36.6760135176035	0	0	0	0	0	0	0	27.4547201048073	143.192051354872	0	0	0	0	0	0	0	0	0	0	0	17.6772150227173
A4ND_fuzzy_called_somatic	33.2913770025093	0	0	0	0	0	0	0	19.0363464458369	134.813912584812	0	0	0	0	0	0	0	0	13.1414278496889	0	0	15.7169361171532
A4NE_fuzzy_called_somatic	110.728947798506	0	0	0	0	0	0	0	27.3661312570601	162.260196275186	0	0	0	0	0	0	0	0	0	0	0	47.6447246692482
A4NG_fuzzy_called_somatic	49.553530854366	18.0327599830083	0	0	0	0	0	0	0	142.554952963599	0	0	0	0	0	0	0	0	0	0	0	19.8587561990266
A4OF_fuzzy_called_somatic	152.725731646489	0	0	17.8596105135319	0	0	0	0	0	137.480863385507	0	0	0	0	0	0	0	0	0	0	0	45.9337944544719
A4OJ_fuzzy_called_somatic	122.635456185261	0	0	0	0	0	0	0	21.4515723238427	152.25231054356	0	0	0	0	0	0	0	18.926633609289	29.8733479613311	0	0	13.8606793767158
A4OR_fuzzy_called_somatic	178.359295762934	0	0	0	0	0	0	0	23.5925723851062	123.900812925634	0	0	0	0	0	0	0	0	0	0	0	36.1473189263255
A4UT_fuzzy_called_somatic	61.0603543470605	0	0	0	0	0	0	0	16.4073489990481	156.956760248094	0	0	0	0	0	0	0	0	0	0	0	3.57553640579692
A4XI_fuzzy_called_somatic	33.8265348836066	0	0	0	0	47.5308124711993	0	0	14.1624749082838	123.320824022002	0	0	0	0	0	0	0	0	0	0	0	4.15935371490872
A4YX_fuzzy_called_somatic	45.993940056708	0	0	0	41.5300703372427	0	0	0	26.6376664477373	151.297394790955	0	0	0	0	0	0	0	0	20.2713554705612	0	0	10.2695728967957
A4ZQ_fuzzy_called_somatic	54.5778670411176	0	0	0	0	0	11.8119094793605	0	0	138.189025181415	0	0	0	0	0	0	0	0	0	0	0	17.421198298107
A4ZT_fuzzy_called_somatic	42.1336660878654	0	0	0	0	0	0	0	13.5919993078866	128.817128727005	0	0	0	0	0	0	0	0	0	0	0	3.4572058772435
A50T_fuzzy_called_somatic	17.0691529427616	0	0	0	0	101.658493525033	0	0	14.5641927686579	143.546011371598	0	0	0	0	0	0	0	0	0	0	0	3.16214939195027
A50V_fuzzy_called_somatic	74.3984310283394	0	0	0	0	0	0	0	17.7833744299744	155.500922191479	0	0	0	0	0	0	0	0	0	0	0	28.3172723502075
A520_fuzzy_called_somatic	46.7845076594709	0	0	0	0	0	0	0	17.2992443775024	140.916247629345	0	0	0	0	0	0	0	0	0	0	0	3.33681725805945e-07
A54L_fuzzy_called_somatic	93.3637296837378	0	0	0	19.9079271483218	0	0	0	15.6610195665051	152.288603347334	0	20.1716219825331	0	0	0	0	0	0	0	0	0	8.60709827156847
A55W_fuzzy_called_somatic	54.3300349252178	0	0	0	0	0	0	0	12.5884064921063	141.052155593169	0	0	0	0	0	0	0	0	0	0	0	0.0294029895065364
A55Z_fuzzy_called_somatic	52.0936613941883	0	0	0	0	0	0	0	20.8028208943893	141.103517513719	0	0	0	0	0	0	0	0	0	0	0	1.97703798221482e-07
A560_fuzzy_called_somatic	53.043385208723	0	0	0	0	0	0	0	0	121.065476095813	0	0	0	0	0	0	0	0	0	0	0	8.89113869546398
A561_fuzzy_called_somatic	25.7334736965307	0	0	0	0	0	0	0	26.1820518861243	139.604693444617	0	0	0	0	0	0	0	0	0	0	0	3.47978097272761
A562_fuzzy_called_somatic	41.4777573226604	0	0	0	0	0	0	0	0	146.72156988545	0	0	0	0	0	0	0	0	0	0	0	8.8006727918895
A565_fuzzy_called_somatic	52.8503861852611	0	0	0	0	0	0	0	15.7512946748686	150.398318859599	0	0	0	0	0	0	0	0	0	0	0	2.80271763131168e-07
A566_fuzzy_called_somatic	81.8577643409318	0	0	0	0	0	0	0	0	161.603943629211	0	0	0	0	0	0	0	0	0	0	0	16.5382920298568
A567_fuzzy_called_somatic	91.1586359162654	0	0	0	0	0	0	0	0	152.083517695234	0	0	0	0	0	0	0	0	0	0	0	19.7578463885009
A56B_fuzzy_called_somatic	115.709140794092	0	0	0	0	43.1815658553374	0	0	0	125.700504244299	0	0	0	0	0	0	0	0	0	0	0	34.4087891062713
A57E_fuzzy_called_somatic	53.6982831153277	0	0	0	0	0	0	0	15.8110947832851	141.478517266738	0	0	0	0	0	0	0	0	0	0	0	17.0121048346495
A59R_fuzzy_called_somatic	19.4294933511532	0	0	0	0	0	0	0	34.6203523241576	130.154741386342	0	0	0	0	0	0	0	0	0	0	0	0.795412938346914
A5DF_fuzzy_called_somatic	131.396235291565	0	0	48.4847162518627	0	0	0	0	287.235486580676	133.244757506236	0	0	0	0	0	0	0	0	0	0	0	33.6388043696612
A5DJ_fuzzy_called_somatic	94.2540022612384	0	0	0	0	53.8129933216063	0	0	0	117.033029116095	0	0	0	0	0	0	0	0	0	0	0	4.89997530106052
A5EJ_fuzzy_called_somatic	59.0606792087517	0	0	0	0	0	0	0	18.9934206925195	161.32428523743	0	0	0	0	0	0	0	0	0	0	0	1.62161486129929
A5EK_fuzzy_called_somatic	59.1994305331117	0	0	0	26.9578786068951	0	0	0	0	150.305813940665	0	0	0	0	0	0	0	0	0	0	0	44.5368769193284
A5MZ_fuzzy_called_somatic	53.2659630467062	0	0	0	0	0	0	0	18.4319400684027	133.540043178113	0	0	0	0	0	0	0	0	0	0	0	1.76205370677849
A5NF_fuzzy_called_somatic	35.148982611489	0	0	0	0	0	0	0	23.8552553919379	141.304255597435	0	0	0	0	0	0	0	0	0	0	0	0.691506399137808
A5NH_fuzzy_called_somatic	58.918135772547	0	0	0	0	0	0	0	18.4816513919798	133.600212897741	0	0	0	0	0	0	0	0	0	0	0	-6.22681000095326e-08
A5NI_fuzzy_called_somatic	39.8297026232595	0	0	0	0	0	0	0	20.4115371420875	132.563649631289	0	0	0	0	0	0	0	0	0	0	0	0.19511060336373
A5NJ_fuzzy_called_somatic	54.6679311219032	0	0	0	0	0	0	0	18.9917063701008	118.340362627618	0	0	0	0	0	0	0	0	0	0	0	-1.19621745398035e-07
A5NK_fuzzy_called_somatic	50.112754612222	0	0	0	0	0	0	0	13.2573730300293	134.388784146596	0	0	0	0	0	0	0	0	0	0	0	0.241088211153141
A5NL_fuzzy_called_somatic	40.236926636684	0	0	0	0	0	0	0	12.7382742624912	139.024798617712	0	0	0	0	0	0	0	0	0	0	0	4.83112728488777e-07
A5NO_fuzzy_called_somatic	154.104367672377	0	0	98.3106017952132	0	0	0	0	99.8925229643925	145.692368530637	0	0	0	0	0	0	0	0	0	0	0	1.00013903737988
A5NP_fuzzy_called_somatic	89.2938201375649	0	0	0	0	0	0	0	18.9281219006893	147.589766798692	0	0	0	0	0	0	0	0	0	0	0	19.1882911630536
A5NQ_fuzzy_called_somatic	40.7110860103511	0	0	0	0	0	0	0	13.9544317794997	144.232035910746	0	0	0	0	0	0	0	0	0	0	0	5.10244629940343
A5R7_fuzzy_called_somatic	136.272219853495	21.7000835146721	0	0	0	0	41.1826624141537	0	20.2046414465277	137.681055037011	0	0	0	0	0	0	0	0	0	0	0	27.9593377341405
A5SL_fuzzy_called_somatic	63.3783509556023	0	0	0	0	0	0	0	15.6967258080517	127.390963024477	0	0	0	0	0	0	0	0	0	0	0	3.5339602118695
A5U5_fuzzy_called_somatic	80.4651643910831	0	0	14.1724088433058	0	50.597884839193	0	0	0	121.034550458902	0	0	0	0	0	0	0	0	0	0	0	13.7299914675158
A5W3_fuzzy_called_somatic	62.512931093882	0	0	0	0	26.8976693939863	0	0	23.0559137352168	122.892475028342	0	0	0	0	0	0	0	12.7958500505771	0	0	0	4.84516069799602
A5YV_fuzzy_called_somatic	85.8332698296879	0	0	0	0	0	0	0	19.253816817956	152.845764515521	0	0	0	0	0	0	0	0	0	0	0	3.06714883683463
A5YW_fuzzy_called_somatic	59.7157664888782	0	0	0	0	0	0	0	25.3063753076258	146.108859159838	0	0	0	0	0	0	0	0	0	0	0	0.86899904365842
A5YX_fuzzy_called_somatic	83.3037890048861	0	0	0	0	0	0	0	0	162.525860793252	0	0	0	0	0	0	0	0	0	0	0	16.1703502018617
A5Z1_fuzzy_called_somatic	108.817588061789	0	0	0	0	0	0	0	16.0086976975448	148.139795343925	0	15.9892186907526	0	0	0	0	0	0	0	0	0	3.04470020598814
A5Z2_fuzzy_called_somatic	76.7210063218183	0	0	0	0	0	0	0	0	154.235451035337	0	0	0	0	0	0	0	0	0	0	0	12.0435426428447
A61B_fuzzy_called_somatic	121.333457131762	191.378672105835	0	0	0	0	43.1986902367236	0	0	116.615496195188	0	0	0	0	0	0	0	0	0	0	0	47.4736843304913
A6IA_fuzzy_called_somatic	137.503617248462	0	0	0	37.6614512502006	0	0	0	31.8250092750606	130.835163348625	0	30.6998771557444	0	0	0	0	0	0	0	0	0	52.4748817219076
A6VZ_fuzzy_called_somatic	67.8967923974763	0	0	0	0	152.329065912221	0	0	0	68.538448305381	0	0	0	0	0	0	0	0	0	0	0	25.2356933849222
A6Z2_fuzzy_called_somatic	105.843608070889	0	14.0768303274442	0	0	0	0	0	0	106.899666498017	0	0	0	0	0	0	0	0	0	0	0	11.1798951036502
A7CF_fuzzy_called_somatic	106.656606114781	320.336896812664	343.133627502242	0	0	0	0	0	0	125.731233996978	0	0	0	0	0	0	0	0	0	0	0	6.14163557333461
